method,config_id,seed,N,M,beta,V,V_scale,bandwidth_hz,bandwidth_mhz,noise_w,T,warmup,avg_energy_j,avg_device_energy_j,avg_edge_energy_j,avg_total_queue_bits,avg_device_queue_bits,avg_edge_queue_bits,avg_fairness,avg_runtime_ms,avg_iterations,avg_arrival_bits,avg_local_completed_bits,avg_edge_completed_bits,avg_uploaded_bits,avg_local_energy_j,avg_transmit_energy_j,effective_warmup_slots,window_arrival_bits,window_completed_bits,window_energy_j,energy_per_completed_mbit_j,window_start_queue_bits,window_end_queue_bits,window_flow_residual_bits,full_run_energy_j,full_run_completed_mbit,window_completed_mbit,window_local_completed_bits,window_edge_completed_bits,window_local_completion_fraction,window_edge_completion_fraction,early_half_avg_total_queue_bits,late_half_avg_total_queue_bits,late_half_backlog_slope_bits_per_slot,tail_10pct_avg_total_queue_bits,mean_energy_j_per_slot,mean_backlog_mbit,mean_device_backlog_mbit,mean_edge_backlog_mbit,mean_local_completed_mbit_per_slot,mean_edge_completed_mbit_per_slot,mean_arrival_mbit_per_slot,completion_to_arrival_ratio,late_half_backlog_slope_mbit_per_slot,local_cap_fraction,mean_effective_V,mean_local_energy_j_per_slot,mean_transmit_energy_j_per_slot,mean_edge_energy_j_per_slot,mean_completed_mbit_per_slot,mean_sweeps,convergence_fraction,mean_decision_runtime_ms,maximum_best_deviation_gain,maximum_objective_rise,wall_seconds,trace_path,trace_sha256
QAPG-R,c17,520931,100,10,2,300000000000.0,1,1500000.0,1.5,7.5e-11,3000,300,1.6663134484218205,0.810184103812676,0.8561293446091444,28657534.525278054,14785209.736904252,13872324.7883738,0.9961984936748185,2.966420991870109,10.457407407407407,9602808.888888888,4051395.10449176,5551539.350465066,5551485.7008767305,0.6663438266129291,0.14384027719974699,300,25927584000.0,25927923028.38343,4499.046310738915,0.17352127688028793,28631028.031773835,28291999.64834307,-9.387731552124023e-07,4990.138354459445,28780.316000351653,25927.92302838343,10938766782.127752,14989156246.255678,0.42189136284279416,0.5781086371572058,28601289.5201479,28702530.529382177,40.574858007041534,28750963.91760082,1.6663134484218205,28.657534525278056,14.785209736904251,13.8723247883738,4.05139510449176,5.551539350465066,9.602808888888887,1.0000130759728107,4.0574858007041536e-05,0.0,300000000000.0,0.6663438266129291,0.14384027719974699,0.8561293446091444,9.602934454956825,10.457407407407407,0.9855555555555555,2.966420991870109,8.543462055518591e-08,0.0,9.424342874990543,experiments/results/parameter_sensitivity_v1/traces/c17_s520931.npz,38fc1302149935b92f9951b9dca5119bf05b754fcaf39800a880ae47dfa6f4ff
QAPG-R,c18,520927,100,10,2,300000000000.0,1,3000000.0,3,1.5e-10,3000,300,1.6543546788069967,0.7949638797939931,0.8593907990130037,28614768.40421728,14706756.922602225,13908011.481615057,0.9964377425378258,2.936638540715514,10.534074074074073,9600266.666666666,4041215.6699506985,5558771.953081701,5558835.726030426,0.6611001842076946,0.1338636955862986,300,25920720000.0,25919966582.187477,4466.757632778891,0.17232883455368736,28184892.94098616,28938310.7535091,4.209578037261963e-07,4955.252303328331,28770.645689246492,25919.966582187477,10911282308.866886,15008684273.320593,0.42096050835054916,0.5790394916494509,28543493.158726163,28671788.600610178,-66.57157140488533,28662690.07396125,1.6543546788069967,28.61476840421728,14.706756922602224,13.908011481615057,4.041215669950699,5.558771953081701,9.600266666666666,0.9999709337621593,-6.657157140488533e-05,0.0,300000000000.0,0.6611001842076946,0.1338636955862986,0.8593907990130037,9.5999876230324,10.534074074074073,0.9848148148148148,2.936638540715514,4.974995665915638e-07,4.440892098500626e-16,9.353642583999317,experiments/results/parameter_sensitivity_v1/traces/c18_s520927.npz,9934b5665de6be54fe6330c09932ccd0c7ab69c77aa17de210995d1851d99cdb
QAPG-R,c18,520928,100,10,2,300000000000.0,1,3000000.0,3,1.5e-10,3000,300,1.6578564900676502,0.79874908218321,0.8591074078844405,28626437.73886643,14721816.917940037,13904620.820926389,0.9964346879129409,2.9561597172114826,10.547037037037038,9601202.962962963,4043118.264166108,5558027.505203117,5557978.60520931,0.662070942912096,0.13667813927111389,300,25923248000.0,25923093577.296906,4476.212523182656,0.17267277571774312,28683217.679972358,28837640.38306827,-1.862645149230957e-07,4964.016166732201,28774.818359616933,25923.093577296906,10916419313.248491,15006674264.048414,0.42110789287930295,0.578892107120697,28636703.376352258,28618225.228877768,-84.86899844033381,28628215.64505564,1.6578564900676502,28.62643773886643,14.721816917940037,13.90462082092639,4.043118264166107,5.558027505203117,9.601202962962963,0.999994043080439,-8.486899844033382e-05,0.0,300000000000.0,0.662070942912096,0.13667813927111389,0.8591074078844405,9.601145769369225,10.547037037037038,0.9822222222222222,2.9561597172114826,2.8390687227888844e-07,0.0,9.382606166996993,experiments/results/parameter_sensitivity_v1/traces/c18_s520928.npz,a66d1ad08a44c9749a2c5cc4e34b18f2ca6d903781cfa7344cc08868abbc1e33
QAPG-R,c18,520929,100,10,2,300000000000.0,1,3000000.0,3,1.5e-10,3000,300,1.6528789474583154,0.7922557684230375,0.8606231790352777,28627469.3956437,14706214.844157433,13921254.551486269,0.9964667919347068,2.926643410055139,10.53037037037037,9601934.814814815,4040912.2102383184,5561408.101535418,5561233.924841449,0.6609509043241961,0.13130486409884154,300,25925224000.0,25926264841.78909,4462.773158137452,0.1721332858925424,29502836.834269043,28461995.045179904,1.3709068298339844e-06,4949.046828266705,28774.354004954817,25926.26484178909,10910462967.64346,15015801874.14563,0.4208266417944438,0.5791733582055562,28640785.455235615,28616816.547970165,38.49818847669355,28643027.474620666,1.6528789474583154,28.6274693956437,14.706214844157433,13.92125455148627,4.040912210238319,5.561408101535418,9.601934814814815,1.0000401478416963,3.849818847669355e-05,0.0,300000000000.0,0.6609509043241961,0.13130486409884154,0.8606231790352777,9.602320311773736,10.53037037037037,0.9833333333333333,2.926643410055139,1.3391108208415936e-08,0.0,9.304444792011054,experiments/results/parameter_sensitivity_v1/traces/c18_s520929.npz,d06065668d5a24432e937fceb3236a3f3c4206a6dd8f8f803e71f382ccee9084
QAPG-R,c18,520930,100,10,2,300000000000.0,1,3000000.0,3,1.5e-10,3000,300,1.6601971579447612,0.800462128760037,0.8597350291847239,28648051.365794796,14736308.919257712,13911742.446537085,0.9964190675885688,2.960377267520892,10.528148148148148,9604257.777777778,4044691.8089708285,5559521.151962576,5559542.408856579,0.6628414412715568,0.1376206874884802,300,25931496000.0,25931374994.520195,4482.532326450855,0.1728613437350739,28450948.78676916,28571954.266574666,1.9371509552001953e-07,4970.388670393011,28782.252045733425,25931.374994520196,10920667884.221237,15010707110.298956,0.42113724731253116,0.5788627526874688,28656427.51013958,28641350.450318974,2.150556961041253,28627354.173997432,1.6601971579447612,28.648051365794796,14.736308919257711,13.911742446537085,4.044691808970828,5.559521151962576,9.604257777777779,0.9999953336483246,2.1505569610412533e-06,0.0,300000000000.0,0.6628414412715568,0.1376206874884802,0.8597350291847239,9.604212960933406,10.528148148148148,0.9840740740740741,2.960377267520892,8.993943641927293e-09,0.0,9.392844041984063,experiments/results/parameter_sensitivity_v1/traces/c18_s520930.npz,482f3e7d8d15cf5cd3edf2392647de4969780b1e754b7643b42b6dfc3ccd822a
QAPG-R,c18,520931,100,10,2,300000000000.0,1,3000000.0,3,1.5e-10,3000,300,1.6568722765119466,0.7968981777893103,0.8599740987226365,28636403.81566919,14722256.050146468,13914147.76552272,0.9964704699700575,2.951033021532499,10.549259259259259,9602808.888888888,4042968.082865816,5559966.258580479,5559915.070069885,0.6619873270327614,0.13491085075654874,300,25927584000.0,25927922721.904995,4473.5551465822555,0.17253812403578359,28610732.77603165,28272010.8710366,-7.078051567077637e-08,4961.858554228265,28780.335989128962,25927.922721904994,10916013823.737703,15011908898.167294,0.42101382130838416,0.578986178691616,28580332.234569624,28681261.080548845,39.78726310449323,28729541.660169676,1.6568722765119466,28.63640381566919,14.722256050146468,13.91414776552272,4.042968082865816,5.559966258580479,9.602808888888887,1.0000130641522555,3.978726310449323e-05,0.0,300000000000.0,0.6619873270327614,0.13491085075654874,0.8599740987226365,9.602934341446295,10.549259259259259,0.9829629629629629,2.951033021532499,3.0568486308543696e-07,0.0,9.382029333006358,experiments/results/parameter_sensitivity_v1/traces/c18_s520931.npz,6e3866b9726381eff7ae3398a2e6a736f6d4a5dcfba7a90a92486fc28c441380
QAPG-R,c19,520927,100,10,2,300000000000.0,1,4000000.0,4,2e-10,3000,300,1.652131318620056,0.7918580180397091,0.8602733005803468,28609941.10070171,14692321.95175163,13917619.148950076,0.9965001134736462,2.9520543551943437,10.578518518518518,9600266.666666666,4039277.6998927095,5560709.223874717,5560768.062108565,0.6601042724702997,0.1317537455694094,300,25920720000.0,25919964694.17205,4460.754560274151,0.17209724677121668,28179285.741673645,28934591.569620185,1.8551945686340332e-06,4948.573311686334,28770.64940843038,25919.96469417205,10906049789.710316,15013914904.461737,0.4207586668573849,0.5792413331426152,28538501.994341277,28667092.38579005,-66.44285778836222,28658090.264665768,1.652131318620056,28.609941100701707,14.69232195175163,13.917619148950076,4.039277699892709,5.560709223874717,9.600266666666666,0.9999708609240812,-6.644285778836222e-05,0.0,300000000000.0,0.6601042724702997,0.1317537455694094,0.8602733005803468,9.599986923767426,10.578518518518518,0.9803703703703703,2.9520543551943437,8.905462501283823e-07,0.0,9.381033250014298,experiments/results/parameter_sensitivity_v1/traces/c19_s520927.npz,ecc0a63a42adf15ff39f8e17703252fd1b57e03c8b94f09c5e32a24ca03768d3
QAPG-R,c19,520928,100,10,2,300000000000.0,1,4000000.0,4,2e-10,3000,300,1.6555656932449825,0.7955558058825238,0.8600098873624584,28621536.2199305,14707105.648829976,13914430.57110052,0.9965374274952844,2.965947621948241,10.578148148148149,9601202.962962963,4041143.7689279923,5560002.608509662,5559957.787556436,0.661055616671113,0.13450018921141085,300,25923248000.0,25923095219.081665,4470.027371761453,0.17243416860464725,28679214.94380186,28831995.86213521,1.6316771507263184e-06,4957.149986876679,28774.824004137863,25923.095219081664,10911088176.10558,15012007042.976086,0.42090221417981233,0.5790977858201877,28631809.03988708,28613317.96396523,-85.11292426574248,28623087.70982781,1.6555656932449825,28.6215362199305,14.707105648829977,13.91443057110052,4.041143768927992,5.560002608509661,9.601202962962963,0.9999941064129644,-8.511292426574248e-05,0.0,300000000000.0,0.661055616671113,0.13450018921141085,0.8600098873624584,9.601146377437653,10.578148148148149,0.9837037037037037,2.965947621948241,3.2607892497260593e-09,0.0,9.408028540987289,experiments/results/parameter_sensitivity_v1/traces/c19_s520928.npz,36c8009073c535c02744584062b1fa87e8dc26f2b3b6a6e2519984b1ef308ee4
QAPG-R,c19,520929,100,10,2,300000000000.0,1,4000000.0,4,2e-10,3000,300,1.650695795646454,0.7892093581047909,0.8614864375416634,28622791.076268576,14692153.038866453,13930638.037402127,0.9965253984030965,2.9060298916387923,10.518888888888888,9601934.814814815,4039023.4569738004,5563297.157961971,5563124.957298514,0.6599811467966313,0.12922821130815948,300,25925224000.0,25926265660.326584,4456.878648245426,0.17190592377002145,29498282.0259877,28456621.699404195,1.475214958190918e-06,4942.503308426178,28774.3593783006,25926.265660326582,10905363333.829262,15020902326.497322,0.4206299309243401,0.5793700690756599,28636111.175493114,28612134.99688895,38.48176255439207,28638179.298286818,1.650695795646454,28.622791076268577,14.692153038866453,13.930638037402128,4.0390234569738,5.563297157961971,9.601934814814815,1.0000401794147116,3.848176255439207e-05,0.0,300000000000.0,0.6599811467966313,0.12922821130815948,0.8614864375416634,9.60232061493577,10.518888888888888,0.9855555555555555,2.9060298916387923,1.0765481298080637e-08,0.0,9.238221958978102,experiments/results/parameter_sensitivity_v1/traces/c19_s520929.npz,0259e761cf3ab1ed178458fc5e5f88cb795089a3972bcacfa4297ae94972fd7f
QAPG-R,c19,520930,100,10,2,300000000000.0,1,4000000.0,4,2e-10,3000,300,1.6579088326359885,0.7972578644657383,0.8606509681702504,28643119.633346062,14721443.259890834,13921676.373455223,0.9965122447161511,2.9135291783691004,10.54962962962963,9604257.777777778,4042695.843694547,5561516.7123612,5561535.251231587,0.6618158544292946,0.13544201003644366,300,25931496000.0,25931373901.350513,4476.353848117169,0.17262308835414383,28445252.262153797,28567350.911638923,1.2442469596862793e-06,4963.505867268532,28782.256649088362,25931.373901350515,10915278777.975277,15016095123.37524,0.4209294432103656,0.5790705567896346,28651600.93815954,28636334.58949527,2.2528691537207766,28622391.687772892,1.6579088326359885,28.64311963334606,14.721443259890833,13.921676373455222,4.042695843694547,5.5615167123611995,9.604257777777779,0.9999952914922654,2.2528691537207766e-06,0.0,300000000000.0,0.6618158544292946,0.13544201003644366,0.8606509681702504,9.604212556055746,10.54962962962963,0.9825925925925926,2.9135291783691004,9.674551721544633e-08,0.0,9.263719375012442,experiments/results/parameter_sensitivity_v1/traces/c19_s520930.npz,c0c7994380bf73b60db022d3e54718d08451301a210368c492d12ced4d40f337
QAPG-R,c19,520931,100,10,2,300000000000.0,1,4000000.0,4,2e-10,3000,300,1.6545858398718938,0.7937077680641258,0.8608780718077681,28631555.041653708,14707602.073729401,13923952.967924308,0.9965202135324603,2.8962829144223146,10.553703703703704,9602808.888888888,4040998.027425315,5561936.173764411,5561885.289829863,0.6609776068249577,0.1327301612391681,300,25927584000.0,25927922343.21226,4467.381767654113,0.17230002884606913,28606086.701948628,28267743.489686012,2.86102294921875e-06,4955.053880956226,28780.340256510313,25927.92234321226,10910694674.048351,15017227669.163912,0.42080867605285355,0.5791913239471466,28575452.080924414,28676437.41023714,39.399639893778975,28724489.130647585,1.6545858398718938,28.63155504165371,14.7076020737294,13.923952967924308,4.040998027425315,5.561936173764411,9.602808888888887,1.0000130495464699,3.9399639893778976e-05,0.0,300000000000.0,0.6609776068249577,0.1327301612391681,0.8608780718077681,9.602934201189726,10.553703703703704,0.9807407407407407,2.8962829144223146,7.585675697568267e-07,0.0,9.207180791010614,experiments/results/parameter_sensitivity_v1/traces/c19_s520931.npz,fc03725a01c91b8450ca5b3a590620f6981a2d5346f51fbd3b9f7a221e3fd065
